展示编号,选择排序,case_name,node_index,x,y,z,frequency_points,psd_relative_mae,psd_within25,relative_error_for_color
代表样本 1,1,case843_mises_full_export,23468,-11.750458717346191,-74.62887573242188,11.273743629455566,77,0.04888418157710263,0.948051948051948,0.04888418157710263
代表样本 1,1,case843_mises_full_export,3416,-20.20375633239746,27.99415779113769,4.240942478179932,77,0.017718871291908255,1.0,0.017718871291908255
代表样本 1,1,case843_mises_full_export,23156,39.94759368896485,-1.4719704389572144,13.133819580078123,77,0.023918980650729258,1.0,0.023918980650729258
代表样本 1,1,case843_mises_full_export,19152,20.479602813720703,-45.88446807861328,0.0,77,0.030699507156801795,1.0,0.030699507156801795
代表样本 1,1,case843_mises_full_export,24158,23.82891845703125,37.875938415527344,12.72629737854004,77,0.02464739077797347,1.0,0.02464739077797347
代表样本 1,1,case843_mises_full_export,21663,34.16749572753906,-4.441404342651367,13.217170715332031,77,0.025119429884906314,1.0,0.025119429884906314
代表样本 1,1,case843_mises_full_export,22927,28.324913024902344,9.50542449951172,3.2299723625183105,77,0.044391809504966,1.0,0.044391809504966
代表样本 1,1,case843_mises_full_export,19792,-20.26611518859864,-34.9493408203125,2.3267526626586914,77,0.022134059165678496,1.0,0.022134059165678496
代表样本 1,1,case843_mises_full_export,21383,49.57399368286133,3.006925582885742,9.63249397277832,77,0.03249171420451036,1.0,0.03249171420451036
代表样本 1,1,case843_mises_full_export,22447,27.020795822143555,40.3276596069336,12.72629737854004,77,0.02932767660977688,1.0,0.02932767660977688
代表样本 1,1,case843_mises_full_export,3236,-35.54160690307617,-3.812697649002075,3.569138765335083,77,0.027116978750034996,1.0,0.027116978750034996
代表样本 1,1,case843_mises_full_export,20423,-12.142580032348633,-60.09027099609375,11.27672290802002,77,0.04886813848880392,0.948051948051948,0.04886813848880392
代表样本 1,1,case843_mises_full_export,919,34.74566650390625,-4.18495512008667,0.0,77,0.024565468100806724,1.0,0.024565468100806724
代表样本 1,1,case843_mises_full_export,13647,-30.93001747131348,4.588805675506592,0.0,77,0.032233552712805015,0.987012987012987,0.032233552712805015
代表样本 1,1,case843_mises_full_export,23081,32.262359619140625,-4.759885787963867,15.0,77,0.03309357031581125,1.0,0.03309357031581125
代表样本 1,1,case843_mises_full_export,15369,10.255016326904297,-27.13005828857422,0.0,77,0.04007824564612676,1.0,0.04007824564612676
