展示编号,选择排序,case_name,node_index,target_rmises,pred_rmises,node_label,x,y,z,RMises_native,abs_error,relative_error,pred_target_ratio,target_rank,target_rank_fraction,relative_error_for_color
代表样本 1,1,case843_mises_full_export,4957,14388.946277145193,15242.13158439782,4958,-105.42965698242188,-41.69347381591797,8.7899751663208,13303.93017578125,853.1853072526283,0.0592944952896093,1.0592944952896095,1775,0.1330884006898103,0.0592944952896093
代表样本 1,1,case843_mises_full_export,5907,14386.652171870444,13734.888799666456,5908,-124.89680480957033,-63.091407775878906,7.5,13877.32568359375,651.7633722039864,0.0453033384290995,0.9546966615709004,1776,0.1331633800704806,0.0453033384290995
代表样本 1,1,case843_mises_full_export,6817,14385.468705426674,17220.423226223527,6818,26.960262298583984,108.94126892089844,10.0,14817.947509765623,2834.954520796853,0.1970707092586711,1.1970707092586712,1777,0.1332383594511509,0.1970707092586711
代表样本 1,1,case843_mises_full_export,599,14381.770983342703,14572.6079783132,600,-103.2178192138672,-71.99925994873047,5.0,14738.972196691177,190.83699497049565,0.0132693668388634,1.0132693668388637,1778,0.1333133388318212,0.0132693668388634
代表样本 1,1,case843_mises_full_export,5836,14377.32235201676,16536.854819595592,5837,-105.39303588867188,-35.5263786315918,6.2318267822265625,12129.60001627604,2159.5324675788306,0.1502040793622398,1.15020407936224,1779,0.1333883182124915,0.1502040793622398
代表样本 1,1,case843_mises_full_export,5195,14368.530591797784,15119.010219023416,5196,-88.2061767578125,-65.72417449951172,7.5,14594.5583984375,750.4796272256335,0.0522307846603355,1.0522307846603356,1780,0.1334632975931619,0.0522307846603355
代表样本 1,1,case843_mises_full_export,7310,14365.411361316628,15884.877917900412,7311,-12.847526550292969,111.15013122558594,8.75498104095459,12819.2509765625,1519.466556583784,0.105772575415099,1.105772575415099,1781,0.1335382769738322,0.105772575415099
代表样本 1,1,case843_mises_full_export,5177,14363.400008930445,16747.39819552294,5178,-109.33212280273438,-62.870872497558594,8.143199920654297,16655.7947265625,2383.9981865924947,0.1659772884630549,1.165977288463055,1782,0.1336132563545025,0.1659772884630549
代表样本 1,1,case843_mises_full_export,48,14346.820376957883,13842.688947257366,49,-75.06778717041016,-82.3488998413086,5.0,14151.73011997768,504.1314297005174,0.0351388960379117,0.9648611039620882,1783,0.1336882357351728,0.0351388960379117
代表样本 1,1,case843_mises_full_export,6810,14345.147394567326,17140.208051415615,6811,22.846588134765625,112.72347259521484,10.0,14822.718098958334,2795.060656848289,0.1948436345733757,1.1948436345733755,1784,0.1337632151158431,0.1948436345733757
代表样本 1,1,case843_mises_full_export,5468,14336.111818862952,15023.33539562738,5469,-108.10684204101562,-54.24775695800781,10.0,14544.73486328125,687.2235767644252,0.0479365385431913,1.0479365385431914,1785,0.1338381944965134,0.0479365385431913
代表样本 1,1,case843_mises_full_export,5782,14333.937446155574,13359.903782189547,5783,-114.76513671875,-79.57783508300781,10.0,13966.41796875,974.0336639660254,0.0679529729793306,0.9320470270206692,1786,0.1339131738771837,0.0679529729793306
代表样本 1,1,case843_mises_full_export,7495,14333.233800848782,16565.544507703533,7496,-4.385237216949463,140.82565307617188,5.0,14427.138671875,2232.3107068547506,0.1557436889589115,1.1557436889589117,1787,0.1339881532578541,0.1557436889589115
代表样本 1,1,case843_mises_full_export,7523,14328.868487555708,15538.686082439564,7524,15.581174850463867,116.87420654296876,5.0,14960.9306640625,1209.8175948838543,0.0844321794100178,1.0844321794100178,1788,0.1340631326385244,0.0844321794100178
代表样本 1,1,case843_mises_full_export,5594,14322.7747854625,18037.35073087932,5595,-107.1513900756836,-42.59099197387695,6.289975166320801,13537.8400390625,3714.575945416817,0.2593475078018458,1.259347507801846,1789,0.1341381120191947,0.2593475078018458
代表样本 1,1,case843_mises_full_export,4945,14320.18168122202,11377.891176809846,4946,-107.56442260742188,-57.354591369628906,7.583667278289795,14564.98681640625,2942.2905044121744,0.2054646072172662,0.7945353927827337,1790,0.134213091399865,0.2054646072172662
代表样本 1,1,case843_mises_full_export,4743,14314.450752978191,17721.674121659456,4744,106.96046447753906,-37.2677001953125,10.0,14824.221923828123,3407.223368681265,0.2380268322885092,1.2380268322885093,1791,0.1342880707805353,0.2380268322885092
代表样本 1,1,case843_mises_full_export,735,14313.00012071601,13872.99278963708,736,6.481667518615723,123.1781234741211,5.0,14275.509548611111,440.0073310789285,0.0307417960852303,0.9692582039147696,1792,0.1343630501612056,0.0307417960852303
代表样本 1,1,case843_mises_full_export,19279,14301.709168912115,14421.775439148394,19280,-61.39557647705078,-26.94242286682129,0.0,15659.5546875,120.06627023627698,0.0083952392555476,1.0083952392555475,1793,0.1344380295418759,0.0083952392555476
代表样本 1,1,case843_mises_full_export,7496,14288.293366255451,14472.622237190186,7497,-14.663339614868164,118.79119873046876,5.0,14854.14892578125,184.32887093473252,0.0129006919307844,1.0129006919307844,1794,0.1345130089225463,0.0129006919307844
代表样本 1,1,case843_mises_full_export,4632,14287.310308606147,14047.150330020406,4633,101.77198028564452,-41.74283981323242,10.0,13944.0224609375,240.1599785857416,0.0168093205367757,0.9831906794632242,1795,0.1345879883032166,0.0168093205367757
代表样本 1,1,case843_mises_full_export,1310,14286.436399580476,13048.744407646274,1311,-64.78926849365234,-22.268104553222656,0.0,15860.432698567707,1237.6919919342015,0.0866340602594602,0.9133659397405396,1796,0.1346629676838869,0.0866340602594602
代表样本 1,1,case843_mises_full_export,4464,14284.223703949014,15738.715338682749,4465,103.99480438232422,-66.6666488647461,10.0,14198.846354166666,1454.4916347337348,0.1018250389296007,1.1018250389296007,1797,0.1347379470645572,0.1018250389296007
代表样本 1,1,case843_mises_full_export,6848,14282.075487115157,15238.34289831692,6849,-9.206371307373049,128.304931640625,6.2420759201049805,14302.356640625,956.2674112017648,0.0669557734843566,1.0669557734843569,1798,0.1348129264452275,0.0669557734843566
代表样本 1,1,case843_mises_full_export,6315,14268.586153433633,15732.14434997164,6316,6.724261283874512,125.1273956298828,8.624849319458008,14611.4701171875,1463.558196538006,0.1025720544979021,1.102572054497902,1799,0.1348879058258978,0.1025720544979021
代表样本 1,1,case843_mises_full_export,6252,14267.289603372275,14616.804653954934,6253,6.609346866607666,114.97038269042967,6.243776321411133,14737.3763671875,349.51505058265866,0.0244976488386445,1.0244976488386446,1800,0.1349628852065681,0.0244976488386445
