epoch,train_loss,val_loss,train_earpiece_stress_mae,train_earpiece_stress_rmse,train_earpiece_stress_log_mae,train_earpiece_stress_log_rmse,train_earpiece_stress_bias,train_earpiece_stress_relative_mae,train_earpiece_stress_symmetric_relative_mae,train_earpiece_stress_within25_ratio,train_earpiece_stress_miss25_rate,train_earpiece_stress_under_pred_ratio,train_earpiece_stress_over_pred_ratio,train_earpiece_stress_target_mean,train_earpiece_stress_pred_mean,train_points,train_relative_points,train_weighted_loss,val_earpiece_stress_mae,val_earpiece_stress_rmse,val_earpiece_stress_log_mae,val_earpiece_stress_log_rmse,val_earpiece_stress_bias,val_earpiece_stress_relative_mae,val_earpiece_stress_symmetric_relative_mae,val_earpiece_stress_within25_ratio,val_earpiece_stress_miss25_rate,val_earpiece_stress_under_pred_ratio,val_earpiece_stress_over_pred_ratio,val_earpiece_stress_target_mean,val_earpiece_stress_pred_mean,val_points,val_relative_points,val_earpiece_stress_top1_mae,val_earpiece_stress_top1_log_mae,val_earpiece_stress_top5_mae,val_earpiece_stress_top5_log_mae,val_earpiece_stress_peak_relative_error,val_top1_points,val_top5_points,val_samples,val_earpiece_stress_top1_points,val_earpiece_stress_top1_relative_points,val_earpiece_stress_top1_relative_mae,val_earpiece_stress_top1_within25_ratio,val_earpiece_stress_top1_miss25_rate,val_earpiece_stress_top1_under_pred_ratio,val_earpiece_stress_top1_over_pred_ratio,val_earpiece_stress_top1_target_mean,val_earpiece_stress_top1_pred_mean,val_earpiece_stress_top1_pred_target_ratio,val_earpiece_stress_top1_5_points,val_earpiece_stress_top1_5_relative_points,val_earpiece_stress_top1_5_mae,val_earpiece_stress_top1_5_log_mae,val_earpiece_stress_top1_5_relative_mae,val_earpiece_stress_top1_5_within25_ratio,val_earpiece_stress_top1_5_miss25_rate,val_earpiece_stress_top1_5_under_pred_ratio,val_earpiece_stress_top1_5_over_pred_ratio,val_earpiece_stress_top1_5_target_mean,val_earpiece_stress_top1_5_pred_mean,val_earpiece_stress_top1_5_pred_target_ratio,val_earpiece_stress_top5_points,val_earpiece_stress_top5_relative_points,val_earpiece_stress_top5_relative_mae,val_earpiece_stress_top5_within25_ratio,val_earpiece_stress_top5_miss25_rate,val_earpiece_stress_top5_under_pred_ratio,val_earpiece_stress_top5_over_pred_ratio,val_earpiece_stress_top5_target_mean,val_earpiece_stress_top5_pred_mean,val_earpiece_stress_top5_pred_target_ratio,val_earpiece_stress_top5_10_points,val_earpiece_stress_top5_10_relative_points,val_earpiece_stress_top5_10_mae,val_earpiece_stress_top5_10_log_mae,val_earpiece_stress_top5_10_relative_mae,val_earpiece_stress_top5_10_within25_ratio,val_earpiece_stress_top5_10_miss25_rate,val_earpiece_stress_top5_10_under_pred_ratio,val_earpiece_stress_top5_10_over_pred_ratio,val_earpiece_stress_top5_10_target_mean,val_earpiece_stress_top5_10_pred_mean,val_earpiece_stress_top5_10_pred_target_ratio,val_earpiece_stress_top10_points,val_earpiece_stress_top10_relative_points,val_earpiece_stress_top10_mae,val_earpiece_stress_top10_log_mae,val_earpiece_stress_top10_relative_mae,val_earpiece_stress_top10_within25_ratio,val_earpiece_stress_top10_miss25_rate,val_earpiece_stress_top10_under_pred_ratio,val_earpiece_stress_top10_over_pred_ratio,val_earpiece_stress_top10_target_mean,val_earpiece_stress_top10_pred_mean,val_earpiece_stress_top10_pred_target_ratio,val_weighted_loss,selection_metric,selection_score
13,0.00906631,0.006186,776501.56179814,35079804.56443234,0.3785916,0.531728,-6989.84868269,0.76833213,0.38816967,0.44209789,0.55790211,0.50774318,0.49051723,1921433.8526403,1914444.00981782,259475679.0,257441061.0,0.00860358,458573.14992943,20321373.11568344,0.28715619,0.43955368,-21817.51610852,0.5891355,0.29659139,0.58828561,0.41171439,0.53056995,0.46830327,2177059.09901951,2155241.55474473,30917997.0,30696010.0,12126256.88540572,0.12821841,4622032.60354961,0.17114432,0.15287437,314192.0,1550765.0,10113.0,304164.0,304164.0,0.12508647,0.89018096,0.10981904,0.57350311,0.42649689,63213464.55476283,55718264.47349094,0.88143032,1236979.0,1236979.0,2776799.28742914,0.18169949,0.19082739,0.74866671,0.25133329,0.47163695,0.52836305,15311559.05092487,15450979.96504178,1.0091056,1541143.0,1541143.0,0.17785259,0.77659633,0.22340367,0.49174152,0.50825848,24765604.21015365,23398236.39781553,0.94478763,1546072.0,1546072.0,1309955.24077682,0.21970971,0.2287634,0.68452245,0.31547755,0.53696141,0.46303859,5560724.90319918,5662834.12967347,1.01836257,3087215.0,3087215.0,2963349.92274286,0.19546579,0.20334864,0.73048589,0.26951411,0.51438756,0.48561244,15147833.30188224,14516377.0518419,0.95831376,0.006186,composite_within25_low_falsepeak,0.61287739
14,0.00905924,0.00618224,777738.46562087,35549865.993511,0.37842606,0.53152336,-11449.41185828,0.76698807,0.38801977,0.44231242,0.55768758,0.50776475,0.49049755,1921433.86211907,1909984.44431492,259475679.0,257441061.0,0.00859804,459808.72662896,20804363.3721428,0.28683461,0.43942129,-43263.91899036,0.5895937,0.29625846,0.58877629,0.41122371,0.52774163,0.47116096,2177059.09901951,2133795.1876379,30917997.0,30696010.0,12420628.89129769,0.12775197,4665551.42388764,0.17130317,0.15092101,314192.0,1550765.0,10113.0,304164.0,304164.0,0.12461272,0.89007246,0.10992754,0.5690417,0.43095501,63213464.55476283,54812794.63146731,0.86710632,1236979.0,1236979.0,2758635.14851314,0.18201209,0.19114972,0.74747995,0.25252005,0.46870157,0.53129843,15311559.05092487,15291243.25909892,0.99867317,1541143.0,1541143.0,0.17801781,0.77562238,0.22437762,0.48850496,0.51149439,24765604.21015365,23091319.75629406,0.93239477,1546072.0,1546072.0,1304699.67817847,0.21967198,0.22882245,0.68423851,0.31576149,0.53544013,0.46455987,5560724.90319918,5616825.82106234,1.01008878,3087215.0,3087215.0,2982442.62153551,0.19552619,0.20346068,0.72985749,0.27014251,0.51201002,0.48798966,15147833.30188224,14340122.89963283,0.94667816,0.00618224,composite_within25_low_falsepeak,0.61200943
15,0.00904975,0.00617935,773929.73465338,34533563.47505835,0.37819873,0.53124413,-14664.97717656,0.76671054,0.38780398,0.44254857,0.55745143,0.50777554,0.49048471,1921433.85812105,1906768.88399992,259475679.0,257441061.0,0.00858784,455293.33841014,19355554.2257164,0.28677932,0.43932074,5150.74208748,0.58968832,0.29619956,0.58865465,0.41134535,0.52749297,0.47137116,2177059.09901951,2182209.83472957,30917997.0,30696010.0,11607935.35580081,0.12757584,4535140.02300765,0.17093521,0.14993759,314192.0,1550765.0,10113.0,304164.0,304164.0,0.12440588,0.89108178,0.10891822,0.57046528,0.42953472,63213464.55476283,56835744.02824391,0.8991082,1236979.0,1236979.0,2795991.89893097,0.18159696,0.19070927,0.74814124,0.25185876,0.4683208,0.5316792,15311559.05092487,15672109.97190679,1.02354763,1541143.0,1541143.0,0.17762346,0.77635236,0.22364764,0.4884803,0.5115197,24765604.21015365,23796272.06132029,0.96085974,1546072.0,1546072.0,1313234.52596234,0.21922089,0.22848196,0.6845949,0.3154051,0.53312524,0.46687476,5560724.90319918,5718331.36026234,1.02834279,3087215.0,3087215.0,2921615.26288461,0.19511659,0.20309331,0.73040038,0.26959962,0.51083841,0.48916159,15147833.30188224,14742870.19151069,0.97326594,0.00617935,composite_within25_low_falsepeak,0.61189136
16,0.00904238,0.00617003,775653.72572618,34657944.47075842,0.37803745,0.53102476,-11678.04842314,0.7705323,0.38766676,0.44269462,0.55730538,0.5077961,0.49046668,1921433.85492213,1909755.80976811,259475679.0,257441061.0,0.00858264,455432.14504173,19958928.24074308,0.28669164,0.43898462,-23614.32806484,0.58795934,0.29614275,0.5890577,0.4109423,0.52984661,0.469056,2177059.09901951,2153444.78030013,30917997.0,30696010.0,11971647.70231817,0.12815318,4577603.71960539,0.17082927,0.1518316,314192.0,1550765.0,10113.0,304164.0,304164.0,0.12481675,0.89086808,0.10913192,0.57474586,0.42525414,63213464.55476283,55979525.6119522,0.88556332,1236979.0,1236979.0,2759462.8561871,0.18132301,0.18996556,0.74970392,0.25029608,0.47379301,0.52620538,15311559.05092487,15454871.84301436,1.00935978,1541143.0,1541143.0,0.17710762,0.77756444,0.22243556,0.49371733,0.50628138,24765604.21015365,23452923.17978667,0.9469958,1546072.0,1546072.0,1307430.57185106,0.21909839,0.22779403,0.6858167,0.3141833,0.53821879,0.46178121,5560724.90319918,5642805.58494679,1.01476079,3087215.0,3087215.0,2939906.57048686,0.19500236,0.20249129,0.73161733,0.26838267,0.51600358,0.48399577,15147833.30188224,14533646.8015267,0.95945384,0.00617003,composite_within25_low_falsepeak,0.61173002
17,0.00903405,0.00616362,777113.10962708,35217927.47012656,0.37786089,0.53078067,-10156.14880068,0.76090988,0.38750411,0.44284581,0.55715419,0.50777901,0.49048344,1921433.86025497,1911277.70906436,259475679.0,257441061.0,0.00857631,459075.759863,20824674.84546145,0.28629841,0.43875882,-54824.65152338,0.5883004,0.29576201,0.58972648,0.41027352,0.52757418,0.47136475,2177059.09901951,2122234.43683256,30917997.0,30696010.0,12535417.59666601,0.12856741,4673101.89997451,0.17075715,0.15481205,314192.0,1550765.0,10113.0,304164.0,304164.0,0.12463394,0.89060178,0.10939822,0.58595692,0.41404308,63213464.55476283,54542063.87326728,0.86282352,1236979.0,1236979.0,2739816.51077517,0.1811313,0.1894355,0.75050829,0.24949171,0.47699921,0.52300079,15311559.05092487,15195301.55508637,0.99240721,1541143.0,1541143.0,0.17664609,0.77815751,0.22184249,0.49850338,0.50149662,24765604.21015365,22960881.1605714,0.92712784,1546072.0,1546072.0,1301154.08569541,0.21878976,0.22727383,0.68621448,0.31378552,0.53822978,0.46177022,5560724.90319918,5582896.87099544,1.00398724,3087215.0,3087215.0,2984436.19329004,0.1948118,0.20200038,0.7321126,0.2678874,0.5183983,0.4816017,15147833.30188224,14258016.26480215,0.9412578,0.00616362,composite_within25_low_falsepeak,0.61120906
18,0.00902761,0.0061612,774907.76668755,34520978.58424362,0.37770586,0.53059157,-12080.36361877,0.76659652,0.38735988,0.44302965,0.55697035,0.50774123,0.49052126,1921433.85835183,1909353.49542077,259475679.0,257441061.0,0.00856993,457169.5125319,20473005.91252622,0.28623829,0.43867431,-42931.83162502,0.58836165,0.29567263,0.58963781,0.41036219,0.5272849,0.47159349,2177059.09901951,2134127.2763323,30917997.0,30696010.0,12279449.45391777,0.12779107,4632525.9306907,0.17092461,0.14912531,314192.0,1550765.0,10113.0,304164.0,304164.0,0.1248566,0.89017438,0.10982562,0.56825265,0.43174406,63213464.55476283,55170950.12379786,0.87277213,1236979.0,1236979.0,2752203.90098833,0.18153083,0.19076354,0.74867237,0.25132763,0.46958598,0.53041402,15311559.05092487,15268751.40983966,0.99720423,1541143.0,1541143.0,0.17775598,0.77659958,0.22340042,0.48905909,0.51094026,24765604.21015365,23143953.4031551,0.93452004,1546072.0,1546072.0,1299991.28044845,0.21888165,0.22800996,0.68558773,0.31441227,0.53534894,0.46465106,5560724.90319918,5592342.0158787,1.00568579,3087215.0,3087215.0,2963598.2874171,0.19494141,0.20292309,0.731021,0.268979,0.51224097,0.48775871,15147833.30188224,14354136.41224081,0.94760327,0.0061612,composite_within25_low_falsepeak,0.61061072
19,0.00902118,0.00615988,774991.48388456,35078371.22730089,0.37757074,0.53040292,-10168.7173772,0.75995055,0.38723584,0.44316165,0.55683835,0.50773489,0.49052434,1921433.85286143,1911265.1396838,259475679.0,257441061.0,0.00856519,456645.7553937,19467058.19269663,0.28620505,0.43862687,10474.48391312,0.58826149,0.29564525,0.58961389,0.41038611,0.52616924,0.47272254,2177059.09901951,2187533.5143796,30917997.0,30696010.0,11670656.93555066,0.12795068,4568127.53604606,0.17096712,0.14956999,314192.0,1550765.0,10113.0,304164.0,304164.0,0.12516703,0.88969109,0.11030891,0.56397207,0.43602793,63213464.55476283,57136015.1285247,0.90385831,1236979.0,1236979.0,2821668.01107413,0.18154455,0.19091971,0.74826654,0.25173346,0.46733857,0.53266143,15311559.05092487,15765519.95651509,1.02964825,1541143.0,1541143.0,0.17794259,0.77617846,0.22382154,0.48641041,0.51358959,24765604.21015365,23930508.7724352,0.96628003,1546072.0,1546072.0,1318119.87303971,0.21882455,0.2282383,0.6855735,0.3144265,0.53308125,0.4669181,5560724.90319918,5722036.44581344,1.02900909,3087215.0,3087215.0,2940529.22769566,0.19493404,0.20313059,0.73080365,0.26919635,0.50978309,0.49021659,15147833.30188224,14811736.87082765,0.97781224,0.00615988,composite_within25_low_falsepeak,0.61067006
20,0.00901248,0.00615314,777616.94332675,35258129.19827066,0.37736288,0.53014756,-12979.37502736,0.76865573,0.38704284,0.44338079,0.55661921,0.50768199,0.49058149,1921433.86359764,1908454.4916586,259475679.0,257441061.0,0.00855695,458305.5713151,20394098.49757658,0.28611597,0.43838663,-22124.65400748,0.5872228,0.29559231,0.58978362,0.41021638,0.5277872,0.47108944,2177059.09901951,2154934.43309936,30917997.0,30696010.0,12223485.8090438,0.12809137,4635622.36673393,0.17068391,0.15234755,314192.0,1550765.0,10113.0,304164.0,304164.0,0.12482953,0.89094699,0.10905301,0.57300338,0.42699333,63213464.55476283,55655989.05305646,0.88044516,1236979.0,1236979.0,2769822.77329,0.1811571,0.18999271,0.74958184,0.25041816,0.47109692,0.52890308,15311559.05092487,15463408.28888809,1.00991729,1541143.0,1541143.0,0.17713194,0.77748204,0.22251796,0.49120945,0.5087899,24765604.21015365,23395920.91735301,0.94469413,1546072.0,1546072.0,1304336.57902348,0.21863506,0.22751975,0.68640141,0.31359859,0.53574736,0.46425199,5560724.90319918,5659988.46329141,1.01785083,3087215.0,3087215.0,2967320.11953794,0.19469776,0.20236607,0.73186901,0.26813099,0.51351396,0.48648539,15147833.30188224,14513796.1070534,0.95814337,0.00615314,composite_within25_low_falsepeak,0.61071235
21,0.00900502,0.00615304,778916.08393362,35070427.50805685,0.37720113,0.52992722,-10690.79261488,0.76306513,0.38690941,0.44348202,0.55651798,0.50770949,0.49055451,1921433.85417986,1910743.06575555,259475679.0,257441061.0,0.00855042,458675.94523731,20850326.71000339,0.28604198,0.43838375,-44752.17750954,0.58756498,0.29550751,0.58983871,0.41016129,0.52693358,0.47195153,2177059.09901951,2132306.93770535,30917997.0,30696010.0,12462252.76279154,0.12760957,4654912.67431337,0.17064724,0.15247939,314192.0,1550765.0,10113.0,304164.0,304164.0,0.12425219,0.89145001,0.10854999,0.57518312,0.42481688,63213464.55476283,54412077.68860786,0.86076721,1236979.0,1236979.0,2735145.38665462,0.18122988,0.19042049,0.74905233,0.25094767,0.46893197,0.53106803,15311559.05092487,15283990.15241597,0.99819947,1541143.0,1541143.0,0.17736134,0.77715631,0.22284369,0.48990198,0.51009802,24765604.21015365,23006411.48771311,0.92896629,1546072.0,1546072.0,1299112.43271435,0.21850155,0.22774725,0.685959,0.314041,0.53312459,0.46687476,5560724.90319918,5630421.58194442,1.01253374,3087215.0,3087215.0,2974333.63223605,0.1946126,0.20259452,0.73148485,0.26851515,0.51154779,0.48845189,15147833.30188224,14304545.27627535,0.94432946,0.00615304,composite_within25_low_falsepeak,0.6105686
22,0.00899819,0.00614535,776178.54421384,34786745.07398061,0.3770306,0.52972621,-10637.41120734,0.76094487,0.38674159,0.44372309,0.55627691,0.50774573,0.49051701,1921433.85227852,1910796.450537,259475679.0,257441061.0,0.00854506,453786.36809709,19511714.16513892,0.28582871,0.43811026,-5016.52833739,0.58721092,0.29530586,0.59017371,0.40982629,0.5265344,0.47234987,2177059.09901951,2172042.54316087,30917997.0,30696010.0,11710519.6666325,0.12778092,4536397.47205538,0.17072213,0.14993953,314192.0,1550765.0,10113.0,304164.0,304164.0,0.12479396,0.89064452,0.10935548,0.56799292,0.43200708,63213464.55476283,56418820.35366628,0.89251271,1236979.0,1236979.0,2772333.8119325,0.18128106,0.19047023,0.74882193,0.25117807,0.46764577,0.53235342,15311559.05092487,15636170.06877007,1.02120039,1541143.0,1541143.0,0.17750819,0.7768124,0.2231876,0.48745055,0.5125488,24765604.21015365,23685140.43722256,0.9563724,1546072.0,1546072.0,1307833.24088816,0.21846499,0.22766972,0.68619443,0.31380557,0.53346933,0.46653067,5560724.90319918,5700950.08871159,1.02521707,3087215.0,3087215.0,2919538.00841598,0.19463167,0.202629,0.73143108,0.26856892,0.51049668,0.489503,15147833.30188224,14678688.57391454,0.96902892,0.00614535,composite_within25_low_falsepeak,0.60990437
23,0.00899256,0.00614338,775805.85523435,34519363.22672778,0.37690611,0.52956006,-10323.34762016,0.76040853,0.38662817,0.44388725,0.55611275,0.50775302,0.49051013,1921433.86436057,1911110.51002485,259475679.0,257441061.0,0.0085402,456773.79238246,19977963.56098726,0.28574756,0.4380403,-7739.80564112,0.58726615,0.29521908,0.59020501,0.40979499,0.52597557,0.47288387,2177059.09901951,2169319.28087376,30917997.0,30696010.0,12008452.16539673,0.12780924,4595347.59891144,0.17064363,0.15079951,314192.0,1550765.0,10113.0,304164.0,304164.0,0.12475982,0.89020397,0.10979603,0.56826252,0.43173748,63213464.55476283,56284196.6712341,0.89038304,1236979.0,1236979.0,2772519.9338691,0.18117629,0.19031839,0.74917197,0.25082803,0.46785354,0.53214646,15311559.05092487,15586135.08151736,1.0179326,1541143.0,1541143.0,0.17737958,0.77700642,0.22299358,0.48767051,0.51232949,24765604.21015365,23618410.5480777,0.95367795,1546072.0,1546072.0,1307127.07866447,0.21834419,0.22753124,0.68633285,0.31366715,0.53309807,0.46690193,5560724.90319918,5693181.46624264,1.02382002,3087215.0,3087215.0,2948612.36568956,0.19453199,0.20249545,0.73159725,0.26840275,0.51042056,0.48957944,15147833.30188224,14641486.46916969,0.96657299,0.00614338,composite_within25_low_falsepeak,0.60989145
24,0.00898623,0.00613445,776827.76471651,35233302.50497138,0.37673731,0.52937331,-7546.51827485,0.76708256,0.38647684,0.4440481,0.5559519,0.50771899,0.49054682,1921433.85336243,1913887.34447701,259475679.0,257441061.0,0.00853311,456876.60883549,20483492.92334828,0.28555433,0.4377194,-34222.12707358,0.58598516,0.29505395,0.59063885,0.40936115,0.52636579,0.47254876,2177059.09901951,2142837.01352126,30917997.0,30696010.0,12221657.49994701,0.12774802,4625123.25253918,0.17038788,0.15317255,314192.0,1550765.0,10113.0,304164.0,304164.0,0.1244143,0.89122644,0.10877356,0.57602806,0.42397194,63213464.55476283,55229766.60705082,0.87370257,1236979.0,1236979.0,2757191.59697014,0.1808727,0.18976938,0.7502116,0.2497884,0.47115351,0.52884649,15311559.05092487,15436262.12431189,1.00814437,1541143.0,1541143.0,0.17687073,0.77804266,0.22195734,0.49185183,0.50814817,24765604.21015365,23290011.95439007,0.94041768,1546072.0,1546072.0,1305475.59332609,0.21812323,0.22700159,0.6870398,0.3129602,0.53542914,0.46457086,5560724.90319918,5641969.69909154,1.01461047,3087215.0,3087215.0,2962649.35294186,0.19429366,0.20197618,0.73246858,0.26753142,0.51367527,0.48632473,15147833.30188224,14451902.47555915,0.9540574,0.00613445,composite_within25_low_falsepeak,0.60958262
25,0.00897861,0.00613497,773585.66801193,34698352.07341166,0.37657383,0.52915089,-11170.09882291,0.76249769,0.38633083,0.44414733,0.55585267,0.50773881,0.49053026,1921433.8583096,1910263.75712381,259475679.0,257441061.0,0.0085275,454856.53254832,19956554.93319722,0.28543051,0.43774138,-22481.41339749,0.58693983,0.29491241,0.59071042,0.40928958,0.52474395,0.4741422,2177059.09901951,2154577.67294392,30917997.0,30696010.0,12010273.63494257,0.12810608,4585529.85392589,0.17057628,0.15232856,314192.0,1550765.0,10113.0,304164.0,304164.0,0.12516334,0.8898226,0.1101774,0.56887403,0.43112597,63213464.55476283,55818218.64413758,0.88301154,1236979.0,1236979.0,2759840.19197344,0.18101938,0.19031808,0.74929324,0.25070676,0.46776542,0.53223377,15311559.05092487,15461544.69278568,1.00979558,1541143.0,1541143.0,0.17745897,0.77702848,0.22297152,0.48772048,0.51227887,24765604.21015365,23426443.08983899,0.94592657,1546072.0,1546072.0,1296517.93690768,0.21818605,0.22762279,0.68658122,0.31341878,0.53214275,0.46785725,5560724.90319918,5655775.57165362,1.01709322,3087215.0,3087215.0,2938398.30812981,0.19441917,0.20258093,0.73173265,0.26826735,0.50996707,0.4900326,15147833.30188224,14526923.10523116,0.95900997,0.00613497,composite_within25_low_falsepeak,0.60940598
26,0.00897174,0.00612963,774859.72982259,34651050.80404891,0.37642083,0.5289461,-11621.4633008,0.75641498,0.38617681,0.44433234,0.55566766,0.50775034,0.4905102,1921433.85551611,1909812.39811144,259475679.0,257441061.0,0.00852093,452060.58270619,19830384.82550042,0.2853538,0.4375498,-35472.55930118,0.58615201,0.29484928,0.59079871,0.40920129,0.52539937,0.47348151,2177059.09901951,2141586.53126668,30917997.0,30696010.0,11968771.5158001,0.12800549,4543593.76722136,0.17041647,0.15157768,314192.0,1550765.0,10113.0,304164.0,304164.0,0.12481913,0.89059521,0.10940479,0.57296722,0.42703278,63213464.55476283,55561436.43168151,0.8789494,1236979.0,1236979.0,2717797.44554506,0.18084502,0.1897582,0.75017603,0.24982397,0.47010661,0.52989259,15311559.05092487,15344043.74507598,1.00212158,1541143.0,1541143.0,0.17694165,0.77788953,0.22211047,0.49040744,0.50959191,24765604.21015365,23281453.03218268,0.94007208,1546072.0,1546072.0,1295978.90121278,0.2178098,0.22684937,0.6872429,0.3127571,0.53348033,0.46651967,5560724.90319918,5614113.66336994,1.00960104,3087215.0,3087215.0,2917193.80834798,0.19415097,0.20193535,0.73249385,0.26750615,0.51197827,0.4880214,15147833.30188224,14433679.7803123,0.95285441,0.00612963,composite_within25_low_falsepeak,0.60916486
27,0.0089647,0.00612535,777380.68837109,35620436.72037799,0.37626874,0.52873904,-9517.80192057,0.75509766,0.38604181,0.44444769,0.55555231,0.50771849,0.49054533,1921433.85442411,1911916.04761441,259475679.0,257441061.0,0.00851499,455363.16127192,20229452.3890379,0.28509513,0.43739935,-25165.13588321,0.58659149,0.2945804,0.5911597,0.4088403,0.52378102,0.47510128,2177059.09901951,2151893.96977993,30917997.0,30696010.0,12080991.06792476,0.1276811,4602446.3703248,0.17052737,0.14982937,314192.0,1550765.0,10113.0,304164.0,304164.0,0.12469721,0.89035849,0.10964151,0.5661814,0.4338186,63213464.55476283,55617397.24144247,0.87983466,1236979.0,1236979.0,2763527.46648979,0.18106295,0.19046751,0.74897634,0.25102366,0.46547435,0.53452565,15311559.05092487,15456300.24507135,1.00945307,1541143.0,1541143.0,0.17748691,0.77687989,0.22312011,0.48535016,0.51464984,24765604.21015365,23382598.74857778,0.9441562,1546072.0,1546072.0,1297192.33694358,0.21775311,0.22736305,0.68686775,0.31313225,0.53045654,0.46954346,5560724.90319918,5659367.87726666,1.01773923,3087215.0,3087215.0,2947180.80908212,0.19417794,0.2024648,0.73180196,0.26819804,0.50793936,0.49206064,15147833.30188224,14506835.10629476,0.95768384,0.00612535,composite_within25_low_falsepeak,0.6084785
28,0.00895871,0.0061175,777447.41967937,35224593.57310329,0.37612027,0.52856214,-12191.83260619,0.75845589,0.38590321,0.4446415,0.5553585,0.50774464,0.49052084,1921433.8596011,1909242.02534119,259475679.0,257441061.0,0.00850933,456661.0559379,20797072.78460234,0.28496938,0.43711591,-66348.34666598,0.58518603,0.29449383,0.59158037,0.40841963,0.52533296,0.47358524,2177059.09901951,2110710.72846347,30917997.0,30696010.0,12557287.83409483,0.12827092,4663834.31493287,0.1702814,0.15504241,314192.0,1550765.0,10113.0,304164.0,304164.0,0.12467412,0.89118042,0.10881958,0.58142976,0.41857024,63213464.55476283,54230491.55192763,0.85789463,1236979.0,1236979.0,2722892.42200784,0.18061147,0.18929974,0.75100386,0.24899614,0.47328047,0.52671953,15311559.05092487,15121354.27894346,0.9875777,1541143.0,1541143.0,0.17654506,0.77866947,0.22133053,0.49462509,0.50537491,24765604.21015365,22840035.49861024,0.92224826,1546072.0,1546072.0,1291625.79481746,0.21767192,0.22646726,0.68777069,0.31222931,0.53556303,0.46443697,5560724.90319918,5546718.98881534,0.99748128,3087215.0,3087215.0,2975038.06083882,0.19401449,0.20154602,0.73314751,0.26685249,0.51512674,0.48487326,15147833.30188224,14179572.35456973,0.93607924,0.0061175,composite_within25_low_falsepeak,0.60858475
29,0.00895272,0.00611987,775965.27595874,34916139.38578577,0.3759694,0.52838847,-11232.66255431,0.75451502,0.38576518,0.44481536,0.55518464,0.50770628,0.49055824,1921433.86579492,1910201.19185494,259475679.0,257441061.0,0.00850485,458909.03923163,21063773.08908868,0.28500807,0.43720416,-44654.56147256,0.58580989,0.29450264,0.59126043,0.40873957,0.52422591,0.47462919,2177059.09901951,2132404.55809487,30917997.0,30696010.0,12612332.30907103,0.12755416,4682844.35407377,0.1701985,0.15006998,314192.0,1550765.0,10113.0,304164.0,304164.0,0.12454293,0.89091411,0.10908589,0.5679469,0.4320531,63213464.55476283,54470392.49967559,0.86168972,1236979.0,1236979.0,2733041.84548328,0.18068443,0.19003042,0.74985832,0.25014168,0.46554954,0.53444966,15311559.05092487,15233337.2412706,0.99489132,1541143.0,1541143.0,0.17710564,0.77769746,0.22230254,0.48575895,0.5142404,24765604.21015365,22977264.8205891,0.92778939,1546072.0,1546072.0,1285849.57972559,0.21747992,0.2269661,0.68754237,0.31245763,0.53004,0.46996,5560724.90319918,5617929.92784341,1.01028733,3087215.0,3087215.0,2981635.16259878,0.19387695,0.20207567,0.73254794,0.26745206,0.50793482,0.49206485,15147833.30188224,14283739.47164544,0.94295595,0.00611987,composite_within25_low_falsepeak,0.6082903
30,0.00894672,0.0061116,775070.01750348,35306279.07978227,0.37584546,0.52820768,-14192.29570168,0.75754744,0.38565263,0.44490412,0.55509588,0.50766159,0.4906013,1921433.85866607,1907241.56046836,259475679.0,257441061.0,0.00849815,455422.59271476,20606565.69093573,0.28502531,0.43690287,-48580.67884756,0.58356685,0.29455307,0.59145729,0.40854271,0.52797971,0.47088882,2177059.09901951,2128478.39449498,30917997.0,30696010.0,12367670.98609291,0.12781087,4622676.7733172,0.17028144,0.15205131,314192.0,1550765.0,10113.0,304164.0,304164.0,0.12458074,0.89077274,0.10922726,0.57276995,0.42723005,63213464.55476283,54838660.1416231,0.8675155,1236979.0,1236979.0,2718239.84315031,0.18072464,0.18961603,0.75060531,0.24939469,0.47091907,0.52908012,15311559.05092487,15260230.87877437,0.99664775,1541143.0,1541143.0,0.1767805,0.77826912,0.22173088,0.49102063,0.50897873,24765604.21015365,23071532.87240797,0.9315958,1546072.0,1546072.0,1295851.16460901,0.2178711,0.22665478,0.68751067,0.31248933,0.53627063,0.46372937,5560724.90319918,5598725.10217514,1.00683368,3087215.0,3087215.0,2956608.15938343,0.19411426,0.20175745,0.73281744,0.26718256,0.51368175,0.48631793,15147833.30188224,14321180.60701959,0.94542766,0.0061116,composite_within25_low_falsepeak,0.60838285
